gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Zm00001d008906,SCAR4,9.71215835930179e-13,6.5362825758101e-08,0.263,0.09,0.173,0.705096184342868,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d002159,WIP4,1.13219074492129e-12,7.61964371332029e-08,0.409,0.177,0.232,0.99774762284758,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d043059,Zm00001d043059,1.13744797925399e-12,7.65502490037936e-08,0.241,0.079,0.162,0.821797037924944,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d052003,Zm00001d052003,1.19709637558332e-12,8.05645860767575e-08,0.664,0.416,0.248,0.897380405124788,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d021950,Zm00001d021950,1.52688100207995e-12,1.02759091439981e-07,0.241,0.077,0.164,0.5354231055365,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d044033,Zm00001d044033,1.5579608429196299e-12,1.04850764728491e-07,0.423,0.185,0.238,0.600758052606783,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d038676,CSLA07,1.72246236884791e-12,1.15921717423464e-07,0.255,0.087,0.168,0.802529340569678,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
ZmaLNC020931,ZmaLNC020931,1.77118965404681e-12,1.1920106371735e-07,0.204,0.061,0.143,0.657748632509838,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d030053,AHL7,1.91563476624018e-12,1.28922219767964e-07,0.226,0.07,0.156,0.632722017120215,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d047597,ATCAL5,1.93552791209566e-12,1.30261028484038e-07,0.336,0.137,0.199,0.788828755207893,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d012296,ABI5,1.93871643246826e-12,1.30475615905114e-07,0.204,0.06,0.144,0.650169663057723,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d034615,LURP1,2.1412098475044997e-12,1.44103422737053e-07,0.263,0.091,0.172,0.661211382769858,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d033385,GATL2,2.55705123775392e-12,1.72089548300839e-07,0.372,0.156,0.216,0.815455983884008,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d020974,CTL2,2.91499463383997e-12,1.9617913885743e-07,0.263,0.091,0.172,0.666554905124331,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d049552,Zm00001d049552,3.0696659349504798e-12,2.06588517422168e-07,0.679,0.427,0.252,0.809059433571041,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d029595,Zm00001d029595,3.2912639112761597e-12,2.21502061228885e-07,0.745,0.474,0.271,0.714896712912412,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d014944,Zm00001d014944,3.30224295158836e-12,2.22240950641897e-07,0.394,0.176,0.218,0.767985477938396,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d033596,PBD2,3.4819256572350497e-12,2.34333596731919e-07,0.431,0.205,0.226,0.846280550303035,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
ZmaLNC014343,ZmaLNC014343,3.87737177307658e-12,2.60947120328054e-07,0.409,0.182,0.227,0.594366826632562,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d019597,Zm00001d019597,3.90248179016429e-12,2.62637024478057e-07,0.387,0.175,0.212,0.795916822631704,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d034223,Zm00001d034223,4.11966061042055e-12,2.77253159081303e-07,0.679,0.446,0.233,0.829202078730233,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d011179,VTI13,4.5418912656921195e-12,3.0566928218108e-07,0.234,0.075,0.159,0.512724138222043,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d010534,UBC7,5.4040981218401895e-12,3.63695803599845e-07,0.664,0.439,0.225,0.922555841149119,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d038585,Zm00001d038585,5.49573823864959e-12,3.69863183461117e-07,0.409,0.188,0.221,0.773821294559387,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d049945,Zm00001d049945,5.66325052182442e-12,3.81136760118784e-07,0.467,0.235,0.232,0.784271721658425,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d001900,Zm00001d001900,6.63747285567388e-12,4.46701923186852e-07,0.35,0.144,0.206,0.64188676348385,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
ZmaLNC017733,ZmaLNC017733,6.67124945696298e-12,4.48975088453608e-07,0.409,0.185,0.224,0.71177722588261,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d033932,Zm00001d033932,7.0929471060049895e-12,4.77355340234136e-07,0.285,0.11,0.175,0.889144070420785,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d047764,Zm00001d047764,8.60208056547623e-12,5.7892002205655e-07,0.204,0.062,0.142,0.550127680016197,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d012010,Zm00001d012010,9.53943794877054e-12,6.42004173952257e-07,0.263,0.095,0.168,0.754236344041634,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d004009,Zm00001d004009,9.80723581338391e-12,6.60026970240737e-07,0.533,0.279,0.254,0.663773307629187,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d019262,PBB1,9.82473933888587e-12,6.61204957507019e-07,0.409,0.188,0.221,0.618062214569992,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d007872,Zm00001d007872,1.0754143091839e-11,7.23753830080766e-07,0.248,0.086,0.162,0.628063371156407,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d032282,Zm00001d032282,1.2621722199135199e-11,8.49441904001798e-07,0.328,0.132,0.196,0.542123359786615,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d042874,Zm00001d042874,1.60283849340294e-11,1.07871030606018e-06,0.226,0.075,0.151,0.580224883089421,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d015788,Zm00001d015788,1.6094099290928198e-11,1.08313288227947e-06,0.453,0.233,0.22,0.770249387980809,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d017072,Zm00001d017072,1.6461434617721e-11,1.10785454977263e-06,0.584,0.345,0.239,0.77140626854245,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d034588,CDI,1.74856213924272e-11,1.17678231971035e-06,0.212,0.068,0.144,0.558644880185635,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d012849,Zm00001d012849,2.2205422059603398e-11,1.49442490461131e-06,0.212,0.067,0.145,0.633827087691889,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d021802,AGD15,2.27187858835694e-11,1.52897428996422e-06,0.445,0.215,0.23,0.674611796275576,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d010614,RPS26e,2.31519074551688e-11,1.55812337173286e-06,0.839,0.654,0.185,0.753008962078306,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d021978,Zm00001d021978,2.6457327405714897e-11,1.78057813440462e-06,0.496,0.256,0.24,0.854646343942242,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d029059,PXC2,2.7398156265456497e-11,1.84389591666522e-06,0.474,0.231,0.243,0.550411370184934,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d006555,Zm00001d006555,2.9650470729363e-11,1.99547668008613e-06,0.489,0.261,0.228,0.876953824263436,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d021891,Zm00001d021891,3.3135728164367396e-11,2.23003450546193e-06,0.401,0.192,0.209,0.831000236548809,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d040399,Zm00001d040399,3.40021476424179e-11,2.28834453633472e-06,0.701,0.432,0.269,0.680330691931521,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d027514,DSK2a,3.5908381278851e-11,2.41663406006667e-06,0.431,0.212,0.219,0.69086614096582,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d029597,RGFR2,4.56355564948783e-11,3.07127295210531e-06,0.555,0.304,0.251,0.617079309183588,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d028572,Zm00001d028572,4.8811798362574e-11,3.28503402980123e-06,0.328,0.138,0.19,0.724612293079521,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d013290,Zm00001d013290,5.0331677119006896e-11,3.38732187010916e-06,0.423,0.205,0.218,0.583857121250717,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d022124,Zm00001d022124,5.6566987089909e-11,3.80695823115088e-06,0.584,0.346,0.238,0.749324008712573,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d014124,AtCDC48C,5.6802718520132196e-11,3.8228229564049e-06,0.445,0.223,0.222,0.675095011787105,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d048787,Zm00001d048787,5.97633434616945e-11,4.02207301497204e-06,0.635,0.393,0.242,0.707334811148792,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d009465,ATGUT1,6.27996557003906e-11,4.22641682863629e-06,0.255,0.092,0.163,0.54575185416481,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d053239,Zm00001d053239,6.72291644077164e-11,4.52452276463931e-06,0.869,0.696,0.173,0.634518193072865,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d047034,Zm00001d047034,7.1283489812318e-11,4.797378864369e-06,0.285,0.113,0.172,0.699050456597769,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d045174,Zm00001d045174,8.192968223662129e-11,5.51386761452461e-06,0.314,0.132,0.182,0.77266443184227,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d009653,Zm00001d009653,8.4146746975277e-11,5.66307607143614e-06,0.679,0.46,0.219,0.733257073335982,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d030725,Hsp70-2,9.701343360422789e-11,6.52900408156454e-06,0.883,0.757,0.126,0.814870318853057,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d048899,Zm00001d048899,1.0653963810280701e-10,7.17011764431888e-06,0.212,0.071,0.141,0.593095121881983,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d021021,FKBP15-1,1.24844622881264e-10,8.40204311990904e-06,0.343,0.156,0.187,0.814257167758145,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d042641,Zm00001d042641,1.36767146084122e-10,9.20442893146143e-06,0.204,0.066,0.138,0.536132086529715,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d039664,Zm00001d039664,1.37755812595265e-10,9.27096618766135e-06,0.299,0.122,0.177,0.70470001581393,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d038931,SYP71,1.39744760285386e-10,9.40482236720645e-06,0.38,0.177,0.203,0.549025605838388,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d034644,Zm00001d034644,1.48154524928082e-10,9.97079952765989e-06,0.723,0.503,0.22,0.804674885621766,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d014436,Zm00001d014436,1.88996887182731e-10,1.27194905073978e-05,0.328,0.143,0.185,0.688159741873779,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d028555,HSP18.2,1.96536227771539e-10,1.32268881290246e-05,0.285,0.112,0.173,0.593169472242091,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d049666,Zm00001d049666,2.08610670659361e-10,1.4039498135375e-05,0.547,0.323,0.224,0.75462790884675,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d018370,Zm00001d018370,2.2290959138574501e-10,1.50018155002606e-05,0.299,0.127,0.172,0.946174703545505,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d002450,RPL12C,2.40163851502192e-10,1.61630272060975e-05,0.569,0.341,0.228,0.709134259964239,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d042066,ARR9,2.549128717498e-10,1.71556362687615e-05,0.372,0.172,0.2,0.667044233811809,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d049496,MOB1B,2.70031771837246e-10,1.81731382446467e-05,0.336,0.146,0.19,0.59738176566363,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d009118,Zm00001d009118,2.89723643827887e-10,1.94984012296168e-05,0.365,0.159,0.206,0.54532692211093,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d041216,UBC17,2.94298260607369e-10,1.98062729388759e-05,0.328,0.141,0.187,0.554393152981647,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d038327,SPI-1,2.99350074931549e-10,2.01462600428932e-05,0.679,0.428,0.251,0.79986220342011,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d026578,Zm00001d026578,3.33122843696781e-10,2.24191673807934e-05,0.715,0.493,0.222,0.689019409835541,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d017961,MAP70-1,3.80314211086001e-10,2.55951464060879e-05,0.387,0.185,0.202,0.626296860074752,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d053232,Zm00001d053232,4.0135708025031004e-10,2.70113315008459e-05,0.292,0.122,0.17,0.615567577787603,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d002925,Zm00001d002925,4.08113586745248e-10,2.74660443879552e-05,0.482,0.267,0.215,0.786751382108365,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d052962,Zm00001d052962,4.26072404473215e-10,2.86746728210474e-05,0.263,0.101,0.162,0.566031345230552,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d005642,Zm00001d005642,4.65226021173526e-10,3.13097112249783e-05,0.883,0.72,0.163,0.570834028718533,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d039566,HSP17.6II,5.04364411602417e-10,3.39437249008427e-05,0.27,0.104,0.166,0.732213894132482,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d045459,Zm00001d045459,5.15174709220631e-10,3.46712579305484e-05,0.482,0.263,0.219,0.987253601252523,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d048825,AtIMP1b,5.16928633975816e-10,3.47892970665724e-05,0.255,0.099,0.156,0.543224810198317,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
ZmaLNC008712,ZmaLNC008712,5.22679546802517e-10,3.51763334998094e-05,0.234,0.085,0.149,0.517778714685417,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d028557,HSP17.4,5.63234218508717e-10,3.79056629056366e-05,0.343,0.15,0.193,0.67518253509149,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d034505,Zm00001d034505,6.232940304630101e-10,4.19476882501606e-05,0.423,0.22,0.203,0.761592775679546,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d037463,Zm00001d037463,7.74788126572811e-10,5.21432409183502e-05,0.423,0.212,0.211,0.54980949460191,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d047697,RPS28,7.94160883845554e-10,5.34470274828058e-05,0.723,0.504,0.219,0.756594834782769,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d028687,Zm00001d028687,8.465801953262501e-10,5.69748471454566e-05,0.292,0.124,0.168,0.738241092277723,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d027427,UBC37,8.48123968718342e-10,5.70787430947444e-05,0.591,0.366,0.225,0.741247378509301,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d039043,Zm00001d039043,9.228929809815601e-10,6.2110697620059e-05,0.788,0.589,0.199,0.572801027132096,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d049982,ALPHA-SNAP2,9.24178384237555e-10,6.21972052591875e-05,0.358,0.168,0.19,0.527613539735701,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d029948,AGC1-6,9.36873104031473e-10,6.30515599013181e-05,0.394,0.191,0.203,0.58313851817763,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d048368,Zm00001d048368,9.56201572308567e-10,6.43523658163665e-05,0.62,0.39,0.23,0.663043455414309,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d012878,Zm00001d012878,1.0195958848694401e-09,6.86188030517135e-05,0.73,0.562,0.168,0.706480657275129,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d040334,AJH2,1.02584916881197e-09,6.90396490610457e-05,0.387,0.195,0.192,0.795159557741392,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d024571,Zm00001d024571,1.0428983756259301e-09,7.01870606796248e-05,0.438,0.234,0.204,0.825518266682804,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d004119,ATERDJ2B,1.06780320483778e-09,7.18631556855829e-05,0.35,0.162,0.188,0.630190846836336,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d051967,Zm00001d051967,1.17805342010394e-09,7.92829951729951e-05,0.277,0.115,0.162,0.58711878242333,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d044664,Zm00001d044664,1.2530338441757402e-09,8.43291777130271e-05,0.569,0.334,0.235,0.658867615282782,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d027756,ATARD2,1.3654355829883802e-09,9.18938147351183e-05,0.431,0.223,0.208,0.685403610654612,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d011162,RAB1A,1.5087285543045902e-09,0.0001015374317046,0.445,0.227,0.218,0.608992363867155,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d032760,Zm00001d032760,1.53716436069291e-09,0.0001034511614746,0.562,0.333,0.229,0.600592438056747,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d026312,Zm00001d026312,1.7069551554678e-09,0.0001148780819629,0.453,0.238,0.215,0.618249692781908,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
Zm00001d016659,ACS,1.88492509595893e-09,0.000126855458958,0.263,0.109,0.154,0.794063457737141,Phloem,zea_mays->PO:0020136->PO:0009015->PO:0005417,zea_mays,Ear inflorescence,SRP272727_23_26
